SAMPLE_ID,URL,TEXT,HEIGHT,WIDTH,LICENSE,NSFW,similarity
2844571020682.0,https://i.etsystatic.com/16756358/r/il/30edf6/1433996950/il_fullxfull.1433996950_5od6.jpg,Frozen Knotting Activity Quilt Disney,3000.0,2250.0,?,UNLIKELY,0.4131324291229248
2333425024363.0,https://d8mkdcmng3.imgix.net/2c7f/collectables-and-hobbies-model-kits-supermarine-spitfire-mkvc-148-revell-model-kit.jpg?bg=0FFF&fit=fill&h=176&q=90&w=176&s=e63a92a6ef7d66162cafb98189350033,Supermarine Spitfire Mk.Vc 1:48 Revell Model Kit,176.0,176.0,?,UNLIKELY,0.3515470027923584
897444010462.0,http://ctnofa.org/Images/WinterConf_logo_2015_small.jpg,winter conference logo,75.0,94.0,?,UNLIKELY,0.35267871618270874
3878158016320.0,https://specphone.com/web/wp-content/uploads/2016/09/TME-2016-Acer-Promotion-SpecPhone-00004.jpg,TME 2016 Acer Promotion SpecPhone 00004,293.0,800.0,?,UNLIKELY,0.34402281045913696
115794008253.0,https://t1.ftcdn.net/jpg/00/57/99/32/160_F_57993246_bInVAlhTbEDmaZDQdmjdZ1flWZLNopSF.jpg,Collage of cute little children,160.0,160.0,?,UNLIKELY,0.31299933791160583
194362010204.0,https://www.redcarpet-fashionawards.com/wp-content/uploads/2013/11/Debby-Ryans-Joes-Moto-Leather-Jacket-150x115.jpg,Debby Ryan's Joe's Moto Leather Jacket,150.0,115.0,?,UNLIKELY,0.35404616594314575
1848652019519.0,http://cdn3.volusion.com/popdc.jxuww/v/vspfiles/photos/WAVHRTVDIA-BD-1.jpg?1422039375,"Wavey Diamond Wide Band with Hearts, 14k, 18k gold, sterling silver",300.0,300.0,?,UNLIKELY,0.3127136528491974
2610940017451.0,http://s3item.bookooinc.netdna-cdn.com/s160_47a8e423152e6c4537eadd2277738.jpg,"102mm Astro-Nova Reflector Telescope (Edu Science) **NEW PRICE** in Davis-Monthan AFB, Arizona",160.0,213.0,?,UNLIKELY,0.3453231155872345
240630007056.0,https://thumbs.dreamstime.com/t/dunhuang-frescoes%C3%AF%C2%BC%CB%86mogao-caves-%C3%AF%C2%BC%E2%80%B0-26798814.jpg,Dunhuang frescoes�Mogao Caves � Stock Images,241.0,160.0,?,UNLIKELY,0.3369215428829193
4040833005833.0,https://cdn.shopify.com/s/files/1/0047/3287/8883/products/SCV005346_1.jpg?v=1588948826,Life Is Better With My Boys Momlife Tee,750.0,1000.0,?,UNLIKELY,0.3595150411128998
502946006747.0,http://cache2.allpostersimages.com/p/MED/56/5685/Y5XUG00Z/posters/the-quiet-man.jpg,The Quiet Man Prints,105.0,160.0,?,UNLIKELY,0.3035409450531006
112138005672.0,http://static5.depositphotos.com/1029662/523/v/110/depositphotos_5239640-Web-Design-Website-Element-Template.jpg,Vector de stock : Web Design Website Element Template,110.0,110.0,?,UNLIKELY,0.303195595741272
2478398016644.0,https://images.all-free-download.com/images/graphicthumb/valentines_day_heart_lines_556666.jpg,valentines day heart lines,520.0,368.0,?,UNLIKELY,0.30473190546035767
1531846008037.0,https://i.pinimg.com/736x/84/06/7d/84067dde8c854561f64772da563c98ac.jpg,36 Stunning Bohemian Homes You'd Love To Chill Out In,736.0,980.0,?,UNLIKELY,0.3137734532356262
4085796003035.0,https://cdn.shopify.com/s/files/1/0256/9948/3733/products/product-image-1427355001_medium.jpg?v=1603931656,Emmababy Newly Summer Infant Baby Girl Newborn Cotton Linen Outfit Set Fashion Little Girls Button Top+Shorts Dropship,240.0,240.0,?,UNLIKELY,0.302264928817749
2858332010033.0,https://thevirtualgames.com/video/uploads/thumbs/569649d7f-1.jpg,Mystery of the Amazon - A Slots Saga with 4 Secret Bonuses,320.0,180.0,?,UNLIKELY,0.38282641768455505
1193594019049.0,https://static3.bigstockphoto.com/1/2/1/large2/121121465.jpg,Full length portrait of an enraged senior man holding his cane as a sword and threatening someone isolated on white background,450.0,320.0,?,UNLIKELY,0.35740628838539124
3998670008087.0,https://www.mississippi-crops.com/wp-content/uploads/2013/05/SorghumField3-210x140.jpg,Grain Sorghum Planting and Management Recommendations,210.0,140.0,?,UNLIKELY,0.35267552733421326
1635313005540.0,http://rusautonews.com/wp-content/uploads/2017/06/Kamaz-Werk2-800x500_c.jpg,Vehicle production has increased by 20% in Russia within the January-May 2017 period,800.0,500.0,?,UNLIKELY,0.311301589012146
13152003737.0,http://www.greatmirror.com/images/medium/032155.jpg,United Kingdom: London 6: Public Buildings  picture 14,300.0,400.0,?,UNLIKELY,0.33488330245018005
1985757005596.0,http://static.ozone.ru/multimedia/1012251282.jpg,Females' aversion to Science- The Zimbabwe experience,800.0,1200.0,?,UNSURE,0.3825700581073761
4052349010990.0,"https://suiteness-travelapi.imgix.net/1000000/60000/52900/52838/1a57ed6e_z.jpg?auto=format,compress&w=420",Guestroom | Holiday Inn Express New Albany,420.0,280.0,?,UNLIKELY,0.32559335231781006
64791008027.0,https://farm7.staticflickr.com/6102/6276286350_177e695391.jpg,The site of Milecastle 62,500.0,375.0,?,UNLIKELY,0.31267160177230835
2816886014324.0,http://tse2.mm.bing.net/th?id=OIP.eLWLbiyPUMZfnX_7s5a8RwHaFH,martini shrimp pink martinis and pearls shrimp cocktail,474.0,327.0,?,UNLIKELY,0.3027021586894989
30466014668.0,http://images.fineartamerica.com/images-greeting-cards-real/greeting-card-berries-joanne-grant.jpg,Strawberry Pastels Greeting Cards - Berries Greeting Card by Joanne Grant,175.0,125.0,?,UNLIKELY,0.3294408917427063
1876021006913.0,http://perpetualminds.com/wp-content/uploads/2011/08/Geothermal-Energy1-150x150.png,Geothermal Energy,150.0,150.0,?,UNLIKELY,0.31777483224868774
207261001127.0,https://t2.ftcdn.net/jpg/00/31/61/59/240_F_31615948_2eZxzBAFWpKbMg6I8uADXs3WRU4P5kax.jpg,three white cleaner bottle and blue towel,163.0,240.0,?,UNLIKELY,0.3080299198627472
3280021009588.0,https://images.squarespace-cdn.com/content/56589d96e4b0c377c45acf92/1453148547048-H70PEG468VAYR8UNM42O/raj-tents-grand-pavilion-moroccan.jpg?format=1000w&content-type=image%2Fjpeg,Raj Tents Luxury Tent Rentals Los Angeles Pavilions,1000.0,773.0,?,UNLIKELY,0.3140549957752228
3595167006755.0,https://i.travelapi.com/hotels/1000000/30000/20100/20057/0f31acec_z.jpg,Fitness Facility Photos,1000.0,667.0,?,UNLIKELY,0.32611218094825745
4011502015508.0,https://www.firstcampus.org/wp-content/uploads/2020/07/Summer-challenge-title.jpg,Welcome to the First Campus Summer Challenge!,1705.0,743.0,?,UNLIKELY,0.38284897804260254
177274007532.0,http://i1.cpcache.com/product/848333115.jpg?height=230&amp;width=230,Baby Maker 35x21 Oval Wall Decal,460.0,460.0,?,UNLIKELY,0.3623426556587219
3688731001875.0,https://cdn.shopify.com/s/files/1/1129/2376/products/Hamish-McBeth-dog-jumper-pink-1_300x.jpg?v=1454035031,Hamish McBeth Pink Pure Wool Dog Jumper,300.0,300.0,?,UNLIKELY,0.36030009388923645
3438790010371.0,https://images-na.ssl-images-amazon.com/images/I/517Ug5LZZFL.jpg,"Friday Night Lights, 25th Anniversary Edition: A Town, a Team, and a Dream (Top 25 High School Football Teams In Texas)",329.0,500.0,?,UNLIKELY,0.30499258637428284
3104199006315.0,https://www.e3a4u.info/wp-content/uploads/2014/09/wood-heat-4-image2.jpg,Figure 2. Combustion air paths.,200.0,238.0,?,UNLIKELY,0.31323713064193726
1859204015359.0,https://photos.smugmug.com/Sports/Volleyball/LNB-13-14---Match-NUC-II---VBC/i-XsNmqXR/0/b9f39301/Ti/img_Canon%20EOS%207D_9027-Ti.jpg,"Ligue nationale B, saison 2013-14, tour de qualification, match VBC NUC II - VBC Cossonay (La Riveraine) (0-3)",100.0,100.0,?,UNLIKELY,0.3336203396320343
14869077234.0,http://partycity6.scene7.com/is/image/PartyCity/_ml_p2p_pc_badge_normal1?$_ml_p2p_pc_thumb_normal1$&$product=PartyCity/65936_full,Orange Premium Plastic Knives 20ct,175.0,175.0,?,UNLIKELY,0.3581252098083496
3890310012108.0,https://cdn11.bigcommerce.com/s-ogv7o75wvf/images/stencil/300x300/products/18216/45782/rgh020__2__03636.1591000924.jpg?c=2,Raw Natural Green Calcite Crystal Stones,300.0,300.0,?,UNLIKELY,0.3592184782028198
2913820025573.0,https://www.vwrelease.com/wp-content/uploads/2018/03/2010-Volkswagen-Beetle-Owners-Manual-and-Concept.png,2010 Volkswagen Beetle Owners Manual and Concept,568.0,378.0,?,UNLIKELY,0.33702465891838074
3556320015391.0,https://m.media-amazon.com/images/I/41fXsBGDDpL._SL500_.jpg,How to Invest in Real Estate audiobook cover art,500.0,500.0,?,UNLIKELY,0.3696023225784302
1483748001297.0,https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/halloween-sweetness-greg-olsen.jpg,Halloween Sweetness Art Print by Greg Olsen,400.0,320.0,?,UNLIKELY,0.36223238706588745
3227889017249.0,https://i2.wp.com/thebigoutside.com/wp-content/uploads/2017/11/TMB1-115-Alex-descending-off-the-Fenetre-d%E2%80%99Arpette-Tour-du-Mont-Blanc-Switzerland..jpg?w=1080&ssl=1,"Alex descending from the Fenetre d'Arpette, Tour du Mont Blanc, Switzerland.",640.0,427.0,?,UNLIKELY,0.30924534797668457
3237074008137.0,https://cdn.plus.amanaimages.com/uploads/items/023/248/19/preview/FYI02324819.jpg,Teenage girl drawing in notebook on rocks on sunny ocean beachの写真素材 [FYI02324819],307.0,460.0,?,UNLIKELY,0.40402552485466003
243429001620.0,"http://cdn.vectorstock.com/i/composite/11,79/business-and-office-icons-set-vector-111179.jpg",Business and office icons set vector,1000.0,1080.0,?,UNLIKELY,0.357478529214859
6551687630.0,http://i92.photobucket.com/albums/l37/theBULLDOGfan/Selena_Miley_300px.jpg,Disney Stars Selena Gomez Miley Cyrus,300.0,205.0,,UNLIKELY,0.351318359375
2983588008790.0,http://jennairrange.cricket/img/Jenn-Air-Range-Control-Board-Part-71002331-01-yh.jpg,Jenn-Air Range Control Board Part # 71002331,250.0,187.0,?,UNLIKELY,0.30279308557510376
3784796002471.0,http://www.hortpro.co.nz/wp-content/uploads/mulled_wine_514428-270x270.jpg,Winter Warmer – Mulled Wine,270.0,270.0,?,UNLIKELY,0.3356332778930664
184313000996.0,http://www1.hbdirect.com/coverm/80/2715180.jpg,Various Artists: Namasté: Healing,170.0,170.0,?,UNLIKELY,0.36675921082496643
4015162005245.0,https://cdn.iconscout.com/icon/premium/png-128-thumb/sunrise-216-1184470.png,Hills Landscape Mountains Icon,128.0,128.0,?,UNLIKELY,0.31293392181396484
1959455015664.0,https://i.shopmania.org/180x180/1/14/146bde2d3832c371b8059fb0ff824cabf8b37360.jpg?u=https%3A%2F%2Fi.linio.com%2Fp%2F8d4c6eb039bce88e9f761f70c3a75339-zoom.jpg,"Sony Cyber-Shot DSC-HX90V, 18.2MP, Zoom optico 30x, Negro",180.0,180.0,?,UNLIKELY,0.30457818508148193
2749443024680.0,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F467196%2Fmall-rush.jpg&amp;w=700&amp;op=resize,Escalators during rush hour at the mall.,700.0,465.0,?,UNLIKELY,0.3182714879512787
3169614007342.0,https://glasstire.com/wp-content/themes/glasstire-new-theme/soledad-child-seth/images/footer-images/TCA_194.png?x11149,Texas Commission on the Arts Logo,194.0,153.0,?,UNLIKELY,0.43037351965904236
3549298003227.0,"https://bnsec.bluenile.com/bluenile/is/image/bluenile/-diamond-engagement-ring-platinum-/setting_template_main?$400$&$diam_shape=is%7Bbluenile/main_NGN_OV_standard_175%7D&$diam_position=0,120&$ring_position=0,0&$ring_sku=is%7Bbluenile/17875_NGN_setmain%7D&$MODRN_Recent_lrg$",Petite Pavé Diamond Engagement Ring in Platinum (0.24 ct. tw.),232.0,202.0,?,UNLIKELY,0.31745389103889465
135658006723.0,https://images-na.ssl-images-amazon.com/images/I/61WdsUqLjkL._SL160_.jpg,"Gardner's Art Through the Ages : A Concise History of Western Art (with Arts CourseMate with EBook Printed Access Card), Kleiner, Fred S., 1133954790",125.0,160.0,?,UNLIKELY,0.3159438967704773
1849023016387.0,https://cdn.shopify.com/s/files/1/0803/6137/products/scandi-cream-pillow-glmr-1000_large.jpg?v=1510174674,"Scandi, Cream (Lumbar)",480.0,480.0,?,UNLIKELY,0.3001830577850342
3250297024525.0,https://twomann.com/wp-content/uploads/2018/11/shreya-mano-wedding-007-2560x1707.jpg,Silhouette of groom and groomsmen dancing in a room with a reflection of themselves and trees on the pool,2560.0,1707.0,?,UNLIKELY,0.38480275869369507
2597857021670.0,https://www.specsserver.com/CACHE/MEMBIGVCYWWW.JPG?width=220&amp;height=220&ccid=x20042916,24 in. Freestanding Battery-Generated Spark Ignition Gas Range in Black,220.0,322.0,?,UNLIKELY,0.3448691666126251
4217692009953.0,https://tonetastic.info/library/photos/thumb-wire-mesh-fence-texture-tiling-texture-of-barbed-wire-fence-stock-photo-maxxyustas-83-163219.jpg,"wire mesh fence texture Tiling texture of barbed wire fence., Stock Photo © maxxyustas Wire Mesh Fence Texture Most Tiling Texture Of Barbed Wire Fence., Stock Photo © Maxxyustas Galleries",409.0,339.0,?,UNLIKELY,0.35866692662239075
3929836007373.0,https://images.homedepot-static.com/productImages/80dd9759-97eb-45b5-aa07-1dc4bfb70b7d/svn/clear-kohler-toothbrush-holders-k-98631-na-64_400.jpg,Artifacts Glass Tumbler in Clear,400.0,400.0,?,UNLIKELY,0.3115341067314148
3582642045532.0,https://rosthern.com/ImageRepository/Document?documentID=670,Diamond 1 Dugouts,756.0,1008.0,?,UNLIKELY,0.3027573525905609
1861275018385.0,https://www.le-livre.fr/photos/ROD/ROD0116656.jpg,L'ITALIE PRIMITIVE ET LES DEBUTS DE L'IMPERIALISME ROMAIN - BIBLIOTHEQUE DE SYNTHESE HISTORIQUE / L'EVOLUTION DE L'HUMANITE.,400.0,570.0,?,UNLIKELY,0.36062100529670715
14990038468.0,http://www.juliancassell.com/wp-content/uploads/2011/01/Fitting-a-door-viewer-1-300x225.jpg,drilling hole in door for viewer,300.0,225.0,?,UNLIKELY,0.31861183047294617
3889385000086.0,https://cdn.shopify.com/s/files/1/0757/6341/products/necklace-dog-white-poodle-020520_580x.jpg?v=1581017350,White Poodle dog porcelain cameo Necklace,580.0,680.0,?,UNLIKELY,0.3761899173259735
153101005222.0,https://static6.bigstockphoto.com/thumbs/8/2/4/small2/42818626.jpg,image of measurement  - doctor measuring blood pressure of male patient - JPG,170.0,113.0,?,NSFW,0.3208911716938019
1461716003539.0,http://i.ytimg.com/vi/Uh5mEat46fc/mqdefault.jpg,"Jazmine Sullivan - Lions, Tigers and Bears",320.0,180.0,?,UNLIKELY,0.3031294047832489
914846009401.0,http://render.fineartamerica.com/images/rendered/small/greeting-card/images-medium-5/low-water-at-lake-garfield-geoffrey-coelho.jpg?transparent=0&targetx=0&targety=-25&imagewidth=500&imageheight=750&modelwidth=500&modelheight=700&backgroundcolor=3B4440&orientation=1&producttype=greetingcard&imageid=116421,Low Water At Lake Garfield Greeting Card by Geoffrey Coelho,155.0,226.0,?,UNLIKELY,0.30378100275993347
3633436004774.0,https://cdn.lookastic.co.uk/light-blue-embellished-dress-shirt/embellished-neck-shirt-medium-7801855.jpg,Vivetta Embellished Neck Shirt,200.0,250.0,?,UNLIKELY,0.31498026847839355
2758348054478.0,https://ssl.c.photoshelter.com/img-get2/I0000asaDx1bkm98/fit=200x200/fill=/g=G00000MNqvlzzAMs/I0000asaDx1bkm98.jpg,Giovanni Visconti - Movistar - 31.05.2015 - Tour d'Italie - Etape 21 : Turin / Milan <br />,,,,,
3088407005047.0,https://dg9aaz8jl1ktt.cloudfront.net/uploaded_files/000/143/626/verkami_a206cef0029a17f479801b93c6a54ce3.jpg?1509728483,Recompensa Alondra,745.0,821.0,?,UNLIKELY,0.3056271970272064
2370064001816.0,http://tse2.mm.bing.net/th?id=OIP.X0DlkAWad6Uj0RFfXbfyYwHaEO,2003 Land Rover Freelander 1 8 Related Infomation,474.0,270.0,?,UNLIKELY,0.3186582326889038
10604023228.0,http://pics2.city-data.com/hval2009/19091.png,Northwood home values distribution,360.0,220.0,?,UNLIKELY,0.34415221214294434
50842002855.0,http://i00.i.aliimg.com/wsphoto/v4/542876262_1/Car_Charger_For_iPhone_4S_4_For_iPhone_3GS_For_iPod_Original_adapter_Power_Supply_High_Quality_Free_shipping.jpg_200x200.jpg,"Car Charger For iPhone 4S / 4, For iPhone 3GS, For iPod Original adapter Power Supply High Quality Free shipping",200.0,200.0,?,UNLIKELY,0.37513989210128784
3825489015968.0,https://thefrugalchef.com/wp-content/uploads/IMG_0591-1-296x197.jpg,Homemade Pita Bread,296.0,197.0,?,UNLIKELY,0.314006507396698
3446817008269.0,https://i2.wp.com/erindupreephotography.com/wp-content/uploads/2017/05/seattle-newborn-photographer-7.jpg?fit=900%2C601&ssl=1,"A small boy jumping off a couch, Seattle Newborn Photographer",900.0,601.0,?,UNLIKELY,0.30555152893066406
3629934012650.0,https://www.stedi.com.au/media/customoptions/112/842/19/140x/Porsche-High-Beam.jpg,HIGH BEAM ONLY - $129.99,140.0,140.0,?,UNLIKELY,0.3497288227081299
1202531001117.0,https://cdn.shopify.com/s/files/1/1045/9368/products/8d341897cf6fd67b2acde9edc58c277c_large.jpeg?v=1452104843,Hudson Hadstone Calf Leather Shoes - Tan,369.0,480.0,?,UNLIKELY,0.3402591645717621
1559455008616.0,https://cdn2.apstatic.com/photos/climb/109352941_small_1494347686.jpg,Rock Climbing Photo: Buck Mountain in the center with the snowy diamond...,240.0,180.0,?,UNLIKELY,0.30786365270614624
2335670015734.0,http://tse4.mm.bing.net/th?id=OIP.qQBu-SSJzABQ1-vK0WbsnQHaFj,kitchen tile backsplash ideas pictures tips from hgtv,474.0,355.0,?,UNLIKELY,0.3075571656227112
3667044001492.0,https://www.jennerjahn.com/wp-content/uploads/2017/08/p1528-vimeo-thumbnail-500x383.jpg,JPX Sales Video,500.0,383.0,?,UNLIKELY,0.35574430227279663
2634463005558.0,https://significanteventsoftexas.com/wp-sigevent/wp-content/uploads/2017/05/Teal-Peach-Save-the-Dates-Football-Save-the-Dates-2.jpg,"Teal & Peach Save the Dates, Football Save the Dates",585.0,800.0,?,UNLIKELY,0.3332260549068451
203967004990.0,http://thumbs.dreamstime.com/t/tropical-fishes-playing-swimming-red-sea-egypt-38727270.jpg,Tropical fishes Stock Photo,284.0,160.0,?,UNLIKELY,0.2964715361595154
1437750020309.0,http://www.kevintrowbridge.com/wp-content/uploads/2013/10/Sikh-Indian-wedding_Kelowna-Temple_Sparkling-Hill_125_by-Kevin-Trowbridge_thumb.jpg,Sikh-Indian-wedding_Kelowna-Temple_Sparkling-Hill_125_by-Kevin-Trowbridge,454.0,682.0,?,UNLIKELY,0.34861958026885986
1325366035412.0,http://feeds2.yourstorewizards.com/1298/images/200x200/nimble-mega-nutrient-7-in-one-formula-horses-20-lbs.jpg,Adeptus Nimble Mega-Nutrient 7-In-One Formula for Horses (20 lbs),200.0,200.0,?,UNLIKELY,0.3563358783721924
2803251008371.0,https://media.classicgames.me/sega/1065/double-dragon-3-8211-the-arcade-game.png,Double Dragon 3 – The Arcade Game,180.0,157.0,?,UNLIKELY,0.33364465832710266
219658005909.0,http://i00.i.aliimg.com/wsphoto/v0/1887751112/ZP980_ZP_C2_8_5mm_Ultra_Slim_Octa_Core_Phone_MTK6592_1_7GHz_14_0MP_5_0_1920x1080_Russian_2GB_Ram_16GB_Rom_Daisy.jpg_200x200.jpg,"""ZP980+ ZP C2 8.5mm Ultra Slim Octa Core Phone MTK6592 1.7GHz 14.0MP 5.0"""" 1920x1080 Russian 2GB Ram 16GB Rom Daisy""",200.0,178.0,?,UNLIKELY,0.3173011541366577
2322416016641.0,http://images.slideplayer.com/29/9475398/slides/slide_3.jpg,Descriptive Sample Essay,960.0,720.0,?,UNLIKELY,0.31198543310165405
3764723010721.0,https://login.lifetimeadoption.com/wp-content/uploads/2020/01/steven-and-jasmina.jpg,Lifetime Adoptive Parents Steve and Jasmina,1080.0,1080.0,?,UNSURE,0.30447426438331604
4130686026690.0,https://img.recenze-produktu-praha.cz/etc/media/266x266/product/1/0195/1/01185125/1.jpg,COLEMAN Bungee chair Lime,266.0,266.0,?,UNLIKELY,0.3522375822067261
3153957014281.0,https://www.specsserver.com/CACHE/FRWAIBEFNHHX.JPG?width=220&height=220&ccid=x38e03a19,30-inch Electric Range with Self-Clean Option - black,220.0,220.0,?,UNLIKELY,0.310358464717865
3667016027691.0,https://i2.wp.com/onlinestore.shineitsolutions.in/wp-content/uploads/2020/03/indefinite-integration-fiitjee-chapterwise-dpp-from-www.conceptsmadeeasy.com_.jpg?resize=300%2C300&ssl=1,"Indefinite Integration - FIITJEE Chapterwise DPP Level-I, Level-II and Level-III (Question Paper + Answer Key) for JEE Mains and Advanced Examination in PDF",300.0,300.0,?,UNLIKELY,0.4409126937389374
2120721019626.0,http://t0.gstatic.com/images?q=tbn:ANd9GcSnZVlQRFl4XxI0MIfy8pXpLXbei1NKXhFWTOESZGYhnYm_-wqgkA,Sliding Kitchen Cabinet Doors Awesome Belmont Kitchen Island Mint With Sliding Cabinet Doors And,195.0,259.0,?,UNLIKELY,0.30705198645591736
3041640011563.0,https://img.brandshop.ru/cache/products/m/muzhskoj-sviter-stone-island-ribbed-collar-horizontal-garment-dye-blue-grey-01-11_152x152.jpg,Мужской свитер Stone Island Ribbed Collar Horizontal Garment Dye Blue Grey фото- 1,152.0,152.0,?,UNLIKELY,0.3348485827445984
3591401010090.0,https://www.hamptonpaperdesigns.com/wp-content/uploads/2018/12/hol_largesquarestickers_santahat-275x275.png,Santa Hat Square Gift Sticker,275.0,275.0,?,UNLIKELY,0.31122463941574097
2635515046400.0,https://stoneworxsigns.com/engraved-stone/ohiostateu10.jpg,7in ohio state university desk stone,1000.0,934.0,?,UNLIKELY,0.3560771048069
1002064008423.0,https://www.hellomagazine.com/imagenes/news/201103145101/japan/earthquake/tsunami/0-17-589/japan--d.jpg,Complete devastation: Powerful images of the aftermath of the earthquake and tsunami in Japan,340.0,250.0,?,UNLIKELY,0.3265053927898407
3102125007462.0,https://www.specsserver.com/CACHE/FRNOPYYIVXWQ.JPG?width=220&height=220&ccid=x5b0f2998,7.0 cu.ft Top Load Electric Dryer with Wrinkle Shield,220.0,220.0,?,UNLIKELY,0.33847588300704956
3379908015400.0,https://cdn.shopify.com/s/files/1/0069/6323/2823/products/sno-way_f35f78ae-ffcf-42cb-a05c-8a04bcf92a8c_600x.png?v=1571370558,Vehicle Harness 96100308 for SNO-WAY,420.0,420.0,?,UNLIKELY,0.3162631690502167
42737002503.0,http://4.bp.blogspot.com/_0Ee55wf1yFQ/TM7O5D2lWKI/AAAAAAAAAG0/Aaf-vAhfyhs/s450/Nou-Camp-Desktop.jpg,barcelona camp nou stadium,450.0,338.0,?,UNLIKELY,0.3188360929489136
970784007126.0,https://static3.bigstockphoto.com/thumbs/2/3/8/large2/83221598.jpg,Resuscitation Training Using First-aid Dummy,450.0,320.0,?,UNLIKELY,0.31230518221855164
3537556008717.0,https://www.completeplumbingsource.com/media/catalog/product/cache/small_image/240x300/beff4985b56e3afdbeabfc89641a4582/p/l/plasticballvalve-13018-6630.jpg,"""1"""" PVC Plastic Threaded Ball Valve""",240.0,300.0,?,UNLIKELY,0.3116098642349243
2679221010801.0,https://www.howzit.co.za/h_images/116/autotude-repairs-and-servicing-garage_1_91191.jpg,"AutoTude - Repairs and Servicing Garage, Automotive Services, Honeydew, Gauteng",115.0,92.0,?,UNLIKELY,0.3421451449394226
4190456007265.0,https://i1.wp.com/www.formerchef.com/wp-content/uploads/2019/06/Home-Chef-Recipes-2.jpg?resize=500%2C380&ssl=1,Home Chef recipes spread on a table,500.0,380.0,?,UNLIKELY,0.30654898285865784
2588000020949.0,https://cdn.shopify.com/s/files/1/1498/4690/products/IMG_7538_large.jpg?v=1493400548,"Small Wedge Bag || Purple, Orange, and Teal Kimono Japanese Print Project Bag",480.0,430.0,?,UNLIKELY,0.3307952582836151
2909755007709.0,https://spring4sims.com/wp-content/uploads/2019/03/Magic-Bot-Josie-Slipons-for-The-Sims-4.jpg,Magic Bot – Josie Slipons for The Sims 4,600.0,540.0,?,UNLIKELY,0.38166385889053345
3742064006498.0,https://cdn.bike24.net/i/mb/ce/53/f9/2xu-compression-full-zip-sleeved-trisuit-mt5516d-blk-gld-002-816095-820314.jpg,2XU Compression Full Zip Sleeved Trisuit - black/gold,1088.0,1088.0,?,UNLIKELY,0.3171379864215851
2087435005314.0,"https://tv-fanatic-res.cloudinary.com/iu/s--8CjLM5wx--/t_teaser_wide/cs_srgb,f_auto,fl_strip_profile.lossy,q_auto:420/v1480381883/keeping-a-friend-safe-teen-wolf.png",Keeping a Friend Safe - Teen Wolf,460.0,280.0,?,UNLIKELY,0.3004140555858612
4015495016580.0,https://www.rvpartscanada.com/storage/app/public/product/PrimeProductsSingleSpeedFanChrome-06-0600.jpg,RV Fan - Prime Products Single-Speed Fan With Switch 12V Chrome,400.0,400.0,?,UNLIKELY,0.3667774200439453
1597335002217.0,http://www.bibdsl.co.uk/bds-images/m/978150/9781504800747.jpg,Jacket image for Mind Magic,200.0,284.0,?,UNLIKELY,0.3242241144180298
1761788017914.0,https://images.milledcdn.com/2013-12-02/twzDvBoI60Il-DCP/YPtFJVkNOlkaJe_A.jpg,This is HUGE! A FREE $25 Gift Card - our gift to you with a $50 purchase! SHOP NOW!,800.0,573.0,?,UNLIKELY,0.3250736594200134
3635527023627.0,https://www.akeentech.com/wp-content/uploads/2018/03/Basicstate-free-website-alert.png,Basicstate free website alert,957.0,347.0,?,UNSURE,0.3079720139503479
237034002788.0,http://awsassets.panda.org/img/screen_shot_2013_11_26_at_11_15_44_am_456700.png,Coastal East Africa Initiative 2012 Magazine,146.0,206.0,?,UNLIKELY,0.36248016357421875
2792173013870.0,https://he.com.pk/wp-content/uploads/2012/10/wwwwwwwwwwwwwwwwwwwwww-160x120.jpg,load shedding in pakistan essay,160.0,120.0,?,UNLIKELY,0.36960849165916443
985063005297.0,http://2.bp.blogspot.com/-3-2ItwY1Dos/VXAlxjPOnfI/AAAAAAAAC2g/SJZLwTxJcwc/s1600/Diamond%2Bno%2BAce%2B2%2BSeason.jpg,Ace of Diamond Season 2 Episode 12,240.0,300.0,?,UNLIKELY,0.3405335545539856
3087903005645.0,http://www.oppictures.com/SKUGROUP/100/133927.JPG,Paper Mate® 2-in-1 Eraser/Sharpener Combo | www.SelectOfficeProducts.com,100.0,100.0,?,UNLIKELY,0.30549949407577515
928879006979.0,https://i2.au.reastatic.net/304x205/fd2b2338f0b9e1c14c428f2c6559788c1cd80f177daf554b2c1c9e7d5d662751/main.jpg,"28 Forsters Bay Road, Narooma, NSW 2546",304.0,205.0,?,UNLIKELY,0.3097267150878906
3113478022265.0,http://img.kbmhawaii.com/vacation-rentals-condo-hawaii-maui-lahaina-honua-kai-hkh-204-6306.jpg,Dual sinks and large layout,1600.0,1066.0,?,UNLIKELY,0.3115236759185791
3606107006490.0,"http://www.garciastudio.com/koken/storage/cache/images/000/603/Puffy-Salmon-Bites-Summer-Fare,large.1478467127.jpg",Puffy-Salmon-Bites-Summer-Fare.jpg,1024.0,683.0,?,UNLIKELY,0.3037290871143341
4227117015455.0,https://wondersoftibet.com/wp-content/uploads/2020/01/Golden-fall-near-Gyantse-in-Tibet-1024x768.jpg,Golden fall near Gyantse in Tibet,1024.0,768.0,?,UNLIKELY,0.3293476998806
